,Q_bar_Orig,H_bar_Orig,P_ger_Orig,P_Cigelka,P_Regetovka,P_bar,day_of_year,hour_of_day
2013-06-27 05:00:00,3.376,156.0,0.0,0.0,0.0,2.85,178,5
2013-06-27 06:00:00,3.1,155.0,0.0,0.0,0.0,2.7,178,6
2013-06-27 07:00:00,3.1,155.0,0.0,0.014,0.0,2.55,178,7
2013-06-27 08:00:00,3.1,155.0,0.0,0.017,0.0,2.4000000000000004,178,8
2013-06-27 09:00:00,3.1,155.0,0.0,0.08,0.0,2.25,178,9
2013-06-27 10:00:00,3.1,155.0,0.0,0.126,0.0,2.1,178,10
2013-06-27 11:00:00,3.1,155.0,0.0,0.045,0.0,1.9500000000000002,178,11
2013-06-27 12:00:00,3.1,155.0,0.0,0.053,0.0,1.8000000000000003,178,12
2013-06-27 13:00:00,2.866,154.0,0.0,0.07,0.0,1.6500000000000001,178,13
2013-06-27 14:00:00,2.866,154.0,0.06,0.094,0.0,1.5,178,14
2013-06-27 15:00:00,2.866,154.0,0.0,0.08,0.0,1.35,178,15
2013-06-27 16:00:00,2.866,154.0,0.0,0.0,0.0,1.2000000000000002,178,16
2013-06-27 17:00:00,2.866,154.0,0.0,0.05,0.0,1.0500000000000003,178,17
2013-06-27 18:00:00,2.632,153.0,0.0,0.035,0.0,0.9000000000000004,178,18
2013-06-27 19:00:00,2.632,153.0,0.0,0.0,0.0,0.75,178,19
2013-06-27 20:00:00,2.632,153.0,0.0,0.0,0.0,0.6000000000000001,178,20
2013-06-27 21:00:00,2.632,153.0,0.0,0.0,0.039,0.4500000000000002,178,21
2013-06-27 22:00:00,2.632,153.0,0.0,0.0,0.0,0.30000000000000027,178,22
2013-06-27 23:00:00,2.632,153.0,0.0,0.0,1.279,0.15000000000000036,178,23
2013-06-28 00:00:00,2.632,153.0,0.0,1.261,0.805,0.0,179,0
2013-06-28 01:00:00,2.632,153.0,0.0,0.827,2.06,0.15416666666666667,179,1
2013-06-28 02:00:00,2.632,153.0,0.0,2.092,1.243,0.30833333333333335,179,2
2013-06-28 03:00:00,2.632,153.0,0.0,0.79,0.667,0.4625,179,3
2013-06-28 04:00:00,2.632,153.0,0.31,0.24,0.133,0.6166666666666667,179,4
2013-06-28 05:00:00,2.632,153.0,0.218,0.223,0.187,0.7708333333333334,179,5
2013-06-28 06:00:00,2.632,153.0,0.405,0.036,0.032,0.925,179,6
2013-06-28 07:00:00,2.632,153.0,0.291,0.437,0.125,1.0791666666666666,179,7
2013-06-28 08:00:00,2.632,153.0,0.788,0.789,0.05,1.2333333333333334,179,8
2013-06-28 09:00:00,2.866,154.0,0.053,0.231,0.004,1.3875000000000002,179,9
2013-06-28 10:00:00,3.376,156.0,0.0,1.373,0.0,1.5416666666666667,179,10
2013-06-28 11:00:00,3.376,156.0,0.0,0.0,0.0,1.6958333333333333,179,11
2013-06-28 12:00:00,3.652,157.0,0.0,0.598,0.055,1.85,179,12
2013-06-28 13:00:00,3.652,157.0,0.0,0.114,0.0,2.004166666666667,179,13
2013-06-28 14:00:00,3.652,157.0,0.0,0.128,0.0,2.158333333333333,179,14
2013-06-28 15:00:00,3.652,157.0,0.0,0.409,0.0,2.3125,179,15
2013-06-28 16:00:00,3.652,157.0,4.665,0.538,0.036,2.466666666666667,179,16
2013-06-28 17:00:00,3.652,157.0,1.651,0.426,0.0,2.6208333333333336,179,17
2013-06-28 18:00:00,3.652,157.0,0.282,0.0,0.0,2.7750000000000004,179,18
2013-06-28 19:00:00,3.652,157.0,0.0,0.0,0.0,2.9291666666666667,179,19
2013-06-28 20:00:00,3.376,156.0,0.0,0.0,0.0,3.0833333333333335,179,20
2013-06-28 21:00:00,3.376,156.0,0.0,0.0,0.0,3.2375000000000003,179,21
2013-06-28 22:00:00,3.928,158.0,0.0,0.0,0.0,3.3916666666666666,179,22
2013-06-28 23:00:00,3.928,158.0,0.0,0.0,0.0,3.5458333333333334,179,23
2013-06-29 00:00:00,3.928,158.0,0.0,0.0,0.0,3.7,180,0
2013-06-29 01:00:00,3.928,158.0,0.0,0.0,0.0,3.5458333333333334,180,1
2013-06-29 02:00:00,3.928,158.0,0.0,0.0,0.0,3.3916666666666666,180,2
2013-06-29 03:00:00,3.652,157.0,0.0,0.0,0.0,3.2375000000000003,180,3
2013-06-29 04:00:00,3.652,157.0,0.0,0.0,0.0,3.0833333333333335,180,4
2013-06-29 05:00:00,3.652,157.0,0.0,0.0,0.0,2.9291666666666667,180,5
2013-06-29 06:00:00,3.652,157.0,0.0,0.0,0.0,2.7750000000000004,180,6
2013-06-29 07:00:00,3.652,157.0,0.0,0.079,0.0,2.6208333333333336,180,7
2013-06-29 08:00:00,3.376,156.0,0.0,0.266,0.0,2.466666666666667,180,8
2013-06-29 09:00:00,3.376,156.0,0.0,0.827,0.0,2.3125,180,9
2013-06-29 10:00:00,3.376,156.0,0.0,0.494,8.84,2.158333333333333,180,10
2013-06-29 11:00:00,3.376,156.0,0.0,0.152,1.183,2.004166666666667,180,11
2013-06-29 12:00:00,3.1,155.0,0.0,0.439,0.0,1.85,180,12
2013-06-29 13:00:00,3.1,155.0,0.0,0.333,0.0,1.6958333333333333,180,13
2013-06-29 14:00:00,3.376,156.0,0.0,0.076,0.0,1.541666666666667,180,14
2013-06-29 15:00:00,4.48,160.0,0.0,0.08,0.0,1.3875000000000002,180,15
2013-06-29 16:00:00,4.793,161.0,0.0,0.0,0.0,1.2333333333333334,180,16
2013-06-29 17:00:00,4.48,160.0,0.0,0.036,0.0,1.0791666666666666,180,17
2013-06-29 18:00:00,4.204,159.0,0.0,0.029,0.0,0.9249999999999998,180,18
2013-06-29 19:00:00,4.204,159.0,0.0,0.0,0.0,0.7708333333333335,180,19
2013-06-29 20:00:00,3.928,158.0,0.0,0.0,0.0,0.6166666666666667,180,20
2013-06-29 21:00:00,3.652,157.0,0.0,0.0,0.0,0.4624999999999999,180,21
2013-06-29 22:00:00,3.652,157.0,0.0,0.0,0.0,0.30833333333333357,180,22
2013-06-29 23:00:00,3.928,158.0,0.0,0.0,0.0,0.15416666666666679,180,23
2013-06-30 00:00:00,3.652,157.0,0.0,0.0,0.0,0.0,181,0
2013-06-30 01:00:00,3.652,157.0,0.0,0.0,0.0,0.0,181,1
2013-06-30 02:00:00,3.652,157.0,0.0,0.0,0.0,0.0,181,2
2013-06-30 03:00:00,3.652,157.0,0.0,0.0,0.0,0.0,181,3
2013-06-30 04:00:00,3.376,156.0,0.0,0.0,0.0,0.0,181,4
2013-06-30 05:00:00,3.376,156.0,0.0,0.0,0.0,0.0,181,5
2013-06-30 06:00:00,3.376,156.0,0.0,0.0,0.0,0.0,181,6
2013-06-30 07:00:00,3.376,156.0,0.0,0.069,0.0,0.0,181,7
2013-06-30 08:00:00,3.376,156.0,0.0,0.0,0.0,0.0,181,8
2013-06-30 09:00:00,3.376,156.0,0.0,0.0,2.047,0.0,181,9
2013-06-30 10:00:00,3.1,155.0,0.0,0.444,0.211,0.0,181,10
2013-06-30 11:00:00,3.1,155.0,0.0,0.813,0.0,0.0,181,11
2013-06-30 12:00:00,3.1,155.0,0.0,0.443,0.0,0.0,181,12
2013-06-30 13:00:00,2.866,154.0,0.0,0.0,0.0,0.0,181,13
2013-06-30 14:00:00,2.866,154.0,0.0,0.0,0.0,0.0,181,14
2013-06-30 15:00:00,2.866,154.0,0.0,0.0,0.0,0.0,181,15
2013-06-30 16:00:00,2.866,154.0,0.0,0.0,0.0,0.0,181,16
2013-06-30 17:00:00,2.632,153.0,0.0,0.0,0.0,0.0,181,17
2013-06-30 18:00:00,2.632,153.0,0.0,0.016,0.0,0.0,181,18
2013-06-30 19:00:00,2.632,153.0,0.0,0.0,0.0,0.0,181,19
2013-06-30 20:00:00,2.632,153.0,0.0,0.0,0.0,0.0,181,20
2013-06-30 21:00:00,2.398,152.0,0.0,0.0,0.0,0.0,181,21
2013-06-30 22:00:00,2.398,152.0,0.0,0.0,0.0,0.0,181,22
2013-06-30 23:00:00,2.398,152.0,0.0,0.042,0.0,0.0,181,23
2013-07-01 00:00:00,2.78,153.0,0.0,0.0,0.0,0.0,182,0
2013-07-01 01:00:00,2.78,153.0,0.0,0.0,0.0,0.0,182,1
2013-07-01 02:00:00,2.78,153.0,0.0,0.0,0.0,0.0,182,2
2013-07-01 03:00:00,2.52,152.0,0.0,0.0,0.0,0.0,182,3
2013-07-01 04:00:00,2.52,152.0,0.0,0.071,0.0,0.0,182,4
2013-07-01 05:00:00,2.52,152.0,0.0,0.0,0.0,0.0,182,5
2013-07-01 06:00:00,2.52,152.0,0.0,0.0,0.0,0.0,182,6
2013-07-01 07:00:00,2.52,152.0,0.0,0.089,0.0,0.0,182,7
2013-07-01 08:00:00,2.52,152.0,0.0,0.297,0.0,0.0,182,8
2013-07-01 09:00:00,2.52,152.0,0.0,0.655,0.0,0.0,182,9
2013-07-01 10:00:00,2.52,152.0,0.0,0.672,0.0,0.0,182,10
2013-07-01 11:00:00,2.52,152.0,0.0,0.111,0.0,0.0,182,11
2013-07-01 12:00:00,2.26,151.0,0.0,0.172,0.0,0.0,182,12
2013-07-01 13:00:00,2.26,151.0,0.0,0.075,0.0,0.0,182,13
2013-07-01 14:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,14
2013-07-01 15:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,15
2013-07-01 16:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,16
2013-07-01 17:00:00,2.0,150.0,0.0,0.0,0.0,0.0,182,17
2013-07-01 18:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,18
2013-07-01 19:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,19
2013-07-01 20:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,20
2013-07-01 21:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,21
2013-07-01 22:00:00,2.26,151.0,0.0,0.0,0.0,0.0,182,22
2013-07-01 23:00:00,2.0,150.0,0.0,0.0,0.0,0.0,182,23
2013-07-02 00:00:00,2.26,151.0,0.0,0.0,0.0,0.0,183,0
2013-07-02 01:00:00,2.26,151.0,0.0,0.0,0.0,0.0,183,1
2013-07-02 02:00:00,2.26,151.0,0.0,0.0,0.0,0.0,183,2
2013-07-02 03:00:00,2.26,151.0,0.0,0.0,0.0,0.0,183,3
2013-07-02 04:00:00,2.26,151.0,0.0,0.06,0.0,0.0,183,4
2013-07-02 05:00:00,2.26,151.0,0.0,0.0,0.0,0.0,183,5
2013-07-02 06:00:00,2.26,151.0,0.0,0.0,0.0,0.0,183,6
2013-07-02 07:00:00,2.26,151.0,0.0,0.0,0.0,0.0,183,7
2013-07-02 08:00:00,2.26,151.0,0.0,0.159,0.0,0.0,183,8
2013-07-02 09:00:00,2.26,151.0,0.0,1.075,0.0,0.0,183,9
2013-07-02 10:00:00,2.0,150.0,0.0,0.823,0.0,0.0,183,10
2013-07-02 11:00:00,2.0,150.0,0.0,0.267,0.0,0.0,183,11
2013-07-02 12:00:00,2.0,150.0,0.0,0.0,0.0,0.0,183,12
2013-07-02 13:00:00,2.0,150.0,0.0,0.0,0.0,0.0,183,13
2013-07-02 14:00:00,2.0,150.0,0.0,0.0,0.0,0.0,183,14
2013-07-02 15:00:00,2.0,150.0,0.0,0.049,0.0,0.0,183,15
2013-07-02 16:00:00,1.79,149.0,0.0,0.029,0.0,0.0,183,16
2013-07-02 17:00:00,2.0,150.0,0.0,0.0,0.0,0.0,183,17
2013-07-02 18:00:00,2.0,150.0,0.0,0.0,0.0,0.0,183,18
2013-07-02 19:00:00,1.79,149.0,0.0,0.0,0.0,0.0,183,19
2013-07-02 20:00:00,1.79,149.0,0.0,0.0,0.0,0.0,183,20
2013-07-02 21:00:00,1.79,149.0,0.0,0.0,0.0,0.0,183,21
2013-07-02 22:00:00,1.79,149.0,0.0,0.0,0.0,0.0,183,22
2013-07-02 23:00:00,1.79,149.0,0.0,0.0,0.0,0.0,183,23
2013-07-03 00:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,0
2013-07-03 01:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,1
2013-07-03 02:00:00,1.58,148.0,0.0,0.029,0.0,0.0,184,2
2013-07-03 03:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,3
2013-07-03 04:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,4
2013-07-03 05:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,5
2013-07-03 06:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,6
2013-07-03 07:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,7
2013-07-03 08:00:00,1.58,148.0,0.0,0.047,0.0,0.0,184,8
2013-07-03 09:00:00,1.58,148.0,0.0,0.901,0.0,0.0,184,9
2013-07-03 10:00:00,1.79,149.0,0.0,0.795,0.0,0.0,184,10
2013-07-03 11:00:00,1.79,149.0,0.0,0.225,0.0,0.0,184,11
2013-07-03 12:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,12
2013-07-03 13:00:00,1.79,149.0,0.0,0.0,0.0,0.0,184,13
2013-07-03 14:00:00,1.58,148.0,0.0,0.0,0.0,0.0,184,14
2013-07-03 15:00:00,1.58,148.0,0.0,0.018,0.0,0.0,184,15
2013-07-03 16:00:00,1.58,148.0,0.0,0.029,0.0,0.0,184,16
2013-07-03 17:00:00,1.395,147.0,0.0,0.0,0.0,0.0,184,17
2013-07-03 18:00:00,1.395,147.0,0.0,0.0,0.0,0.0,184,18
2013-07-03 19:00:00,1.395,147.0,0.0,0.0,0.0,0.0,184,19
2013-07-03 20:00:00,1.395,147.0,0.0,0.0,0.0,0.0,184,20
2013-07-03 21:00:00,1.58,148.0,0.0,0.0,0.0,0.0,184,21
2013-07-03 22:00:00,1.58,148.0,0.0,0.0,0.0,0.0,184,22
2013-07-03 23:00:00,1.395,147.0,0.0,0.0,0.0,0.0,184,23
2013-07-04 00:00:00,1.395,147.0,0.0,0.0,0.0,0.0,185,0
2013-07-04 01:00:00,1.395,147.0,0.0,0.0,0.0,0.1625,185,1
2013-07-04 02:00:00,1.395,147.0,0.0,0.02,0.0,0.325,185,2
2013-07-04 03:00:00,1.395,147.0,0.0,0.037,0.0,0.48750000000000004,185,3
2013-07-04 04:00:00,1.395,147.0,0.0,0.033,0.0,0.65,185,4
2013-07-04 05:00:00,1.395,147.0,0.0,0.02,0.0,0.8125,185,5
2013-07-04 06:00:00,1.395,147.0,0.0,0.0,0.0,0.9750000000000001,185,6
2013-07-04 07:00:00,1.395,147.0,0.0,0.0,0.0,1.1375,185,7
2013-07-04 08:00:00,1.395,147.0,0.0,0.227,0.0,1.3,185,8
2013-07-04 09:00:00,1.395,147.0,0.0,1.151,0.0,1.4625000000000001,185,9
2013-07-04 10:00:00,1.58,148.0,0.0,0.811,0.0,1.625,185,10
2013-07-04 11:00:00,1.58,148.0,0.0,0.333,0.0,1.7875,185,11
2013-07-04 12:00:00,1.58,148.0,0.0,0.0,0.0,1.9500000000000002,185,12
2013-07-04 13:00:00,1.395,147.0,0.0,0.0,0.0,2.1125000000000003,185,13
2013-07-04 14:00:00,1.395,147.0,0.0,0.0,0.0,2.275,185,14
2013-07-04 15:00:00,1.395,147.0,0.0,0.019,0.0,2.4375,185,15
2013-07-04 16:00:00,1.395,147.0,0.0,0.0,0.0,2.6,185,16
2013-07-04 17:00:00,1.395,147.0,0.0,0.0,0.0,2.7625,185,17
2013-07-04 18:00:00,1.395,147.0,0.0,0.0,0.0,2.9250000000000003,185,18
2013-07-04 19:00:00,1.395,147.0,0.0,0.0,0.0,3.0875,185,19
2013-07-04 20:00:00,1.395,147.0,0.0,0.0,0.0,3.25,185,20
2013-07-04 21:00:00,1.395,147.0,0.0,0.0,0.0,3.4125,185,21
2013-07-04 22:00:00,1.395,147.0,0.0,0.0,0.0,3.575,185,22
2013-07-04 23:00:00,1.395,147.0,0.0,0.0,0.0,3.7375000000000003,185,23
2013-07-05 00:00:00,1.395,147.0,0.0,0.0,0.0,3.9,186,0
2013-07-05 01:00:00,1.395,147.0,0.0,0.0,0.0,3.7375,186,1
2013-07-05 02:00:00,1.395,147.0,0.0,0.0,0.0,3.5749999999999997,186,2
2013-07-05 03:00:00,1.395,147.0,0.0,0.0,0.0,3.4124999999999996,186,3
2013-07-05 04:00:00,1.395,147.0,0.0,0.0,0.0,3.25,186,4
2013-07-05 05:00:00,1.395,147.0,0.0,0.0,0.0,3.0875,186,5
2013-07-05 06:00:00,1.395,147.0,0.0,0.0,0.0,2.925,186,6
2013-07-05 07:00:00,1.395,147.0,0.0,0.0,0.0,2.7625,186,7
2013-07-05 08:00:00,1.395,147.0,0.0,0.22,0.0,2.5999999999999996,186,8
2013-07-05 09:00:00,1.395,147.0,0.0,0.411,0.0,2.4375,186,9
2013-07-05 10:00:00,1.395,147.0,0.0,0.436,0.0,2.275,186,10
2013-07-05 11:00:00,1.395,147.0,0.0,0.156,0.0,2.1125,186,11
2013-07-05 12:00:00,1.395,147.0,0.0,0.019,0.0,1.9499999999999997,186,12
2013-07-05 13:00:00,1.395,147.0,0.0,0.522,0.0,1.7874999999999996,186,13
2013-07-05 14:00:00,1.395,147.0,0.0,0.324,0.0,1.625,186,14
2013-07-05 15:00:00,1.395,147.0,0.0,0.145,0.0,1.4625,186,15
2013-07-05 16:00:00,1.395,147.0,0.0,0.21,0.0,1.2999999999999998,186,16
2013-07-05 17:00:00,1.395,147.0,0.0,0.0,0.0,1.1374999999999997,186,17
2013-07-05 18:00:00,1.395,147.0,0.0,0.029,0.0,0.9749999999999996,186,18
2013-07-05 19:00:00,1.395,147.0,0.0,0.0,0.0,0.8125,186,19
2013-07-05 20:00:00,1.395,147.0,0.0,0.0,0.021,0.6499999999999999,186,20
2013-07-05 21:00:00,1.395,147.0,0.0,0.0,0.0,0.4874999999999998,186,21
2013-07-05 22:00:00,1.395,147.0,0.0,0.0,0.0,0.32499999999999973,186,22
2013-07-05 23:00:00,1.395,147.0,0.0,0.0,0.0,0.16249999999999964,186,23
2013-07-06 00:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,0
2013-07-06 01:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,1
2013-07-06 02:00:00,1.395,147.0,0.0,0.024,0.0,0.0,187,2
2013-07-06 03:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,3
2013-07-06 04:00:00,1.395,147.0,0.0,0.041,0.0,0.0,187,4
2013-07-06 05:00:00,1.395,147.0,0.0,0.027,0.0,0.0,187,5
2013-07-06 06:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,6
2013-07-06 07:00:00,1.395,147.0,0.0,0.08,0.0,0.0,187,7
2013-07-06 08:00:00,1.395,147.0,0.0,0.316,0.0,0.0,187,8
2013-07-06 09:00:00,1.395,147.0,0.0,0.215,0.0,0.0,187,9
2013-07-06 10:00:00,1.395,147.0,0.0,0.1,0.0,0.0,187,10
2013-07-06 11:00:00,1.395,147.0,0.0,0.327,0.0,0.0,187,11
2013-07-06 12:00:00,1.395,147.0,0.0,0.563,0.0,0.0,187,12
2013-07-06 13:00:00,1.395,147.0,0.0,0.833,0.0,0.0,187,13
2013-07-06 14:00:00,1.21,146.0,0.0,0.0,0.0,0.0,187,14
2013-07-06 15:00:00,1.21,146.0,0.0,0.0,0.0,0.0,187,15
2013-07-06 16:00:00,1.21,146.0,0.0,0.0,0.0,0.0,187,16
2013-07-06 17:00:00,1.395,147.0,0.0,0.081,0.0,0.0,187,17
2013-07-06 18:00:00,1.21,146.0,0.352,4.995,0.0,0.0,187,18
2013-07-06 19:00:00,1.21,146.0,0.0,0.146,0.0,0.0,187,19
2013-07-06 20:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,20
2013-07-06 21:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,21
2013-07-06 22:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,22
2013-07-06 23:00:00,1.395,147.0,0.0,0.0,0.0,0.0,187,23
2013-07-07 00:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,0
2013-07-07 01:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,1
2013-07-07 02:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,2
2013-07-07 03:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,3
2013-07-07 04:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,4
2013-07-07 05:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,5
2013-07-07 06:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,6
2013-07-07 07:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,7
2013-07-07 08:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,8
2013-07-07 09:00:00,1.395,147.0,0.0,0.598,0.0,0.0,188,9
2013-07-07 10:00:00,1.395,147.0,0.0,0.744,0.0,0.0,188,10
2013-07-07 11:00:00,1.395,147.0,0.0,0.236,0.0,0.0,188,11
2013-07-07 12:00:00,1.395,147.0,0.0,0.051,0.0,0.0,188,12
2013-07-07 13:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,13
2013-07-07 14:00:00,1.21,146.0,0.0,0.0,0.0,0.0,188,14
2013-07-07 15:00:00,1.21,146.0,0.0,0.0,0.0,0.0,188,15
2013-07-07 16:00:00,1.21,146.0,0.0,0.015,0.0,0.0,188,16
2013-07-07 17:00:00,1.21,146.0,0.0,0.0,0.0,0.0,188,17
2013-07-07 18:00:00,1.21,146.0,0.0,0.025,0.0,0.0,188,18
2013-07-07 19:00:00,1.21,146.0,0.0,0.0,0.0,0.0,188,19
2013-07-07 20:00:00,1.395,147.0,0.0,0.0,0.0,0.0,188,20
2013-07-07 21:00:00,1.21,146.0,0.0,0.0,0.0,0.0,188,21
2013-07-07 22:00:00,1.21,146.0,0.0,0.0,0.0,0.0,188,22
2013-07-07 23:00:00,1.21,146.0,0.0,0.0,0.0,0.0,188,23
2013-07-08 00:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,0
2013-07-08 01:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,1
2013-07-08 02:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,2
2013-07-08 03:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,3
2013-07-08 04:00:00,1.21,146.0,0.0,0.047,0.0,0.0,189,4
2013-07-08 05:00:00,1.21,146.0,0.0,0.018,0.0,0.0,189,5
2013-07-08 06:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,6
2013-07-08 07:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,7
2013-07-08 08:00:00,1.21,146.0,0.0,0.147,0.0,0.0,189,8
2013-07-08 09:00:00,1.21,146.0,0.0,0.539,0.0,0.0,189,9
2013-07-08 10:00:00,1.21,146.0,0.0,0.883,0.0,0.0,189,10
2013-07-08 11:00:00,1.21,146.0,0.0,0.272,0.0,0.0,189,11
2013-07-08 12:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,12
2013-07-08 13:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,13
2013-07-08 14:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,14
2013-07-08 15:00:00,1.055,145.0,0.0,0.0,0.0,0.0,189,15
2013-07-08 16:00:00,1.055,145.0,0.0,0.0,0.0,0.0,189,16
2013-07-08 17:00:00,1.055,145.0,0.0,0.035,0.0,0.0,189,17
2013-07-08 18:00:00,1.055,145.0,0.0,0.0,0.0,0.0,189,18
2013-07-08 19:00:00,1.055,145.0,0.0,0.0,0.0,0.0,189,19
2013-07-08 20:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,20
2013-07-08 21:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,21
2013-07-08 22:00:00,1.21,146.0,0.0,0.0,0.0,0.0,189,22
2013-07-08 23:00:00,1.055,145.0,0.0,0.0,0.0,0.0,189,23
2013-07-09 00:00:00,1.055,145.0,0.0,0.0,0.0,0.0,190,0
2013-07-09 01:00:00,1.055,145.0,0.0,0.0,0.0,0.25,190,1
2013-07-09 02:00:00,1.055,145.0,0.0,0.013,0.0,0.5,190,2
2013-07-09 03:00:00,1.055,145.0,0.0,0.0,0.0,0.75,190,3
2013-07-09 04:00:00,1.055,145.0,0.0,0.015,0.0,1.0,190,4
2013-07-09 05:00:00,1.055,145.0,0.0,0.035,0.0,1.25,190,5
2013-07-09 06:00:00,1.055,145.0,0.0,0.0,0.0,1.5,190,6
2013-07-09 07:00:00,1.055,145.0,0.0,0.0,0.0,1.75,190,7
2013-07-09 08:00:00,1.21,146.0,0.0,0.336,0.0,2.0,190,8
2013-07-09 09:00:00,1.21,146.0,0.0,1.068,0.0,2.25,190,9
2013-07-09 10:00:00,1.21,146.0,0.0,1.042,0.0,2.5,190,10
2013-07-09 11:00:00,1.21,146.0,0.0,0.388,0.0,2.75,190,11
2013-07-09 12:00:00,1.055,145.0,0.0,0.02,0.0,3.0,190,12
2013-07-09 13:00:00,1.055,145.0,0.0,0.077,0.0,3.25,190,13
2013-07-09 14:00:00,1.055,145.0,0.0,0.0,0.0,3.5,190,14
2013-07-09 15:00:00,1.055,145.0,0.0,0.18,0.0,3.75,190,15
2013-07-09 16:00:00,1.055,145.0,0.0,0.063,0.0,4.0,190,16
2013-07-09 17:00:00,1.055,145.0,0.0,0.0,0.0,4.25,190,17
2013-07-09 18:00:00,1.055,145.0,0.0,0.028,0.0,4.5,190,18
2013-07-09 19:00:00,1.055,145.0,0.0,0.0,0.0,4.75,190,19
2013-07-09 20:00:00,0.9,144.0,0.0,0.0,0.0,5.0,190,20
2013-07-09 21:00:00,0.9,144.0,0.0,0.0,0.0,5.25,190,21
2013-07-09 22:00:00,1.055,145.0,0.0,0.0,0.0,5.5,190,22
2013-07-09 23:00:00,1.055,145.0,0.0,0.0,0.0,5.75,190,23
2013-07-10 00:00:00,1.055,145.0,0.0,0.0,0.0,6.0,191,0
2013-07-10 01:00:00,1.055,145.0,0.0,0.0,0.0,6.108333333333333,191,1
2013-07-10 02:00:00,1.055,145.0,0.0,0.033,0.0,6.216666666666667,191,2
2013-07-10 03:00:00,1.055,145.0,0.0,0.0,0.0,6.325,191,3
2013-07-10 04:00:00,1.055,145.0,0.0,0.0,0.0,6.433333333333334,191,4
2013-07-10 05:00:00,1.055,145.0,0.0,0.0,0.0,6.541666666666667,191,5
2013-07-10 06:00:00,1.055,145.0,0.0,0.0,0.0,6.65,191,6
2013-07-10 07:00:00,1.055,145.0,0.0,1.632,0.0,6.758333333333333,191,7
2013-07-10 08:00:00,1.055,145.0,0.0,0.435,0.0,6.866666666666666,191,8
2013-07-10 09:00:00,1.055,145.0,0.0,1.211,0.0,6.975,191,9
2013-07-10 10:00:00,1.055,145.0,0.0,1.564,0.0,7.083333333333333,191,10
2013-07-10 11:00:00,1.055,145.0,0.0,0.518,0.0,7.191666666666666,191,11
2013-07-10 12:00:00,1.055,145.0,0.0,0.459,0.0,7.3,191,12
2013-07-10 13:00:00,1.055,145.0,0.0,0.394,0.0,7.408333333333333,191,13
2013-07-10 14:00:00,1.055,145.0,0.0,0.0,0.0,7.516666666666667,191,14
2013-07-10 15:00:00,1.055,145.0,0.0,0.0,0.0,7.625,191,15
2013-07-10 16:00:00,1.055,145.0,0.0,0.0,0.0,7.733333333333333,191,16
2013-07-10 17:00:00,1.055,145.0,0.0,0.0,0.0,7.841666666666667,191,17
2013-07-10 18:00:00,1.055,145.0,0.0,0.0,0.0,7.949999999999999,191,18
2013-07-10 19:00:00,0.9,144.0,0.156,0.119,0.031,8.058333333333334,191,19
2013-07-10 20:00:00,0.9,144.0,0.0,0.0,0.0,8.166666666666666,191,20
2013-07-10 21:00:00,0.9,144.0,0.351,0.0,0.0,8.275,191,21
